,0
422,75287.89891666667
423,85498.20713333337
424,94041.27933333332
425,83552.32478333333
426,60291.30845000002
427,58148.38865000002
428,55583.50601666667
429,54834.17473333336
430,48624.52378333334
431,46523.756150000016
432,44925.92083333333
433,26688.503916666672
434,29325.83623333337
435,29777.502316666694
436,30291.5021166667
437,31716.418466666644
438,36047.66893333335
439,60621.340283333324
440,92797.72995000004
441,117691.3943833333
442,143679.5178
443,157523.06929999994
444,126008.17433333329
445,88770.90088333332
446,78647.48188333331
447,94560.79131666665
448,107268.52153333333
449,91685.67529999999
450,80293.84010000004
451,63657.0723
452,64793.90825
453,56183.75536666672
454,51468.421933333324
455,48300.58705000001
456,34603.41946666668
457,26510.25148333333
458,26128.33433333334
459,26553.834083333335
460,27306.167750000008
461,27964.334466666664
462,27947.834549999996
463,24924.000849999993
464,37033.501533333365
465,45739.837499999994
466,52086.83903333339
467,55599.27433333335
468,52287.60681666672
469,51944.31908333334
470,46613.50373333335
471,48877.9724666667
472,48479.29208333331
473,46404.455633333346
474,45302.1042166667
475,44849.67105000001
476,44632.169966666675
477,44748.76933333336
478,43988.55228333333
479,38789.66848333333
480,33650.50168333335
481,25430.25125000001
482,26952.083850000003
483,26473.584699999996
484,26520.334733333326
485,27981.16718333333
486,39468.333366666666
487,38105.08521666668
488,48308.66854999998
489,48580.00251666673
490,51189.139133333316
491,50730.155783333365
492,54252.93945000001
493,46541.087499999994
494,44037.620333333354
495,45550.55863333337
496,44142.509366666694
497,44835.274883333346
498,44750.438566666715
499,46791.41941666664
500,45118.20271666666
501,45709.66861666666
502,45495.00305000005
503,44476.50315
504,40504.7695
505,28002.169466666655
506,28822.084833333334
507,29651.00250000001
508,29679.919266666675
509,31756.168583333318
510,34138.50178333335
511,51185.84061666666
512,84473.35026666666
513,127441.4519499999
514,158379.0763166667
515,167541.46094999992
516,126327.8480833333
517,93340.90208333338
518,75670.59916666664
519,84538.42546666667
520,91286.14059999998
521,82702.8392333334
522,64948.593416666656
523,54849.30483333335
524,55435.22386666669
525,60013.75645000003
526,53833.68553333336
527,46710.33570000002
528,28653.91991666667
529,29345.170250000025
530,28547.502666666707
531,27691.170416666653
532,27174.75371666667
533,28660.503733333317
534,37232.67140000003
535,61868.94261666666
536,102856.94913333328
537,128420.89916666667
538,158642.77479999998
539,154868.6934833333
540,125017.77551666668
541,83091.45295
542,70176.10053333333
543,78156.15358333332
544,97274.71353333333
545,83426.92483333331
546,65068.89374999994
547,52764.47298333335
548,55282.83936666672
549,55626.672916666685
550,53016.98881666664
551,51165.83845
552,45806.00216666668
553,30961.671516666676
554,30805.33573333336
555,28407.336066666692
556,28364.169050000008
557,29338.003466666658
558,29693.8397
559,43914.259516666665
560,97358.51931666669
561,123570.03259999998
562,152436.79385000002
563,167704.39501666662
564,133732.59183333328
565,86922.59615000001
566,71696.20946666668
567,90669.97751666667
568,109820.67549999997
569,94835.89231666666
570,79231.40944999998
571,62274.85491666672
572,51800.42364999999
573,50990.32316666668
574,49465.03811666672
575,49456.47036666668
576,46513.25386666668
577,28207.001950000016
578,28546.168916666687
579,28575.586733333308
580,30228.83729999998
581,31690.669483333375
582,46789.42091666668
583,70366.1587333333
584,102132.71939999996
585,115584.96801666667
586,143503.58355
587,157350.69655000005
588,120441.47886666664
589,88320.55191666672
590,71676.29336666666
591,89078.11638333333
592,108726.13651666667
593,95690.22309999999
594,74751.76116666665
595,53373.07216666664
596,57981.923733333366
597,58354.42284999998
598,54250.32041666669
599,49163.95451666671
600,43747.73626666669
601,26905.58808333333
602,27953.919916666677
603,27594.836450000017
604,27966.754033333313
605,28406.254383333333
606,35109.587383333324
607,49513.908216666685
608,83451.80073333332
609,113645.1810833333
610,142229.58469999995
611,149193.25408333336
612,133364.50053333334
613,90579.25284999998
614,69784.76035
615,84674.55588333332
616,93555.72226666666
617,92941.12056666668
618,68163.49360000002
619,61668.454916666655
620,57719.08850000002
621,57212.00738333332
622,53128.62190000003
623,38651.171083333335
624,34322.66968333334
625,24514.920583333347
626,25426.41818333333
627,24937.33625000003
628,25583.834516666662
629,26438.50206666668
630,32474.585316666667
631,30604.41819999999
632,29496.66968333333
633,42092.32324999998
634,54982.68848333336
635,56427.92266666671
636,51849.37260000001
637,46988.57238333337
638,47035.603066666656
639,49101.65575000005
640,50223.24010000006
641,50785.837999999996
642,52102.25498333334
643,46632.96926666666
644,44516.08499999997
645,47654.66933333331
646,45730.12035000003
647,45815.75525000004
648,40137.33691666669
649,26102.669466666695
650,26718.918983333355
651,25537.50253333335
652,26377.668016666677
653,28482.668733333354
654,39475.08456666667
655,35781.918049999986
656,39412.255166666706
657,48577.888150000006
658,56212.27368333332
659,55324.84118333339
660,52729.124633333384
661,49218.40536666671
662,48578.53780000006
663,48585.68898333334
664,50869.30898333332
665,45629.80708333336
666,43122.27145000005
667,45392.0519
668,46020.66971666667
669,44145.00353333334
670,46150.819133333374
671,43541.67135000003
672,42184.25295000003
673,27472.087000000032
674,29144.084550000003
675,27938.41883333336
676,27651.33548333336
677,28420.752083333366
678,32898.085466666664
679,52922.42539999999
680,96811.10141666663
681,119829.64911666661
682,147853.4677333333
683,154378.5285166667
684,127813.41214999999
685,87321.78396666668
686,71783.7793
687,84337.22011666668
688,88894.72361666668
689,82750.67790000002
690,66866.44561666665
691,56847.17388333336
692,53134.42315000004
693,56569.855966666706
694,52298.40413333332
695,46466.78851666667
696,47960.67076666667
697,29312.169133333347
698,28965.58386666665
699,28318.83510000003
700,28800.669533333352
701,27189.669733333347
702,34851.17036666666
703,51317.67573333332
704,94818.31876666666
705,120830.24713333337
706,152167.8938333333
707,160566.56495
708,132166.46458333332
709,84694.60139999999
710,73688.72846666664
711,82652.50455000001
712,87858.00725000001
713,94769.67355
714,64899.62756666666
715,52595.94111666666
716,61919.006600000044
717,55430.091966666674
718,50134.72211666665
719,48558.171
720,34280.25418333333
721,26996.087650000012
722,27738.00335000001
723,27124.836366666663
724,27325.503133333346
725,30959.002866666706
726,33508.5041
727,39047.644566666655
728,72007.4032
729,102105.02131666662
730,134423.05151666675
731,142282.63535000003
732,119590.37761666666
733,86402.28723333338
734,74143.47561666666
735,83091.88838333328
736,98402.63553333333
737,87650.60306666666
738,71555.59123333338
739,57311.389783333376
740,59308.42429999998
741,55425.01035000001
742,50492.05701666672
743,37410.09073333332
744,31546.838099999994
745,28228.17113333332
746,28931.170633333324
747,29654.669150000038
748,26698.751516666696
749,29926.418683333337
750,42316.66840000002
751,60969.04150000002
752,93781.43169999999
753,110728.08173333331
754,146083.1628
755,155017.6986833333
756,127545.38036666662
757,85194.95296666671
758,76771.69953333333
759,90222.25573333332
760,103682.70524999996
761,99913.85838333334
762,79866.91120000003
763,62856.68913333338
764,60380.84096666669
765,57015.53771666669
766,54906.13568333334
767,50073.66965000001
768,44488.668850000024
769,28750.837416666673
770,31774.502066666686
771,28304.002100000027
772,26905.00276666667
773,28808.835850000036
774,34151.002550000005
775,52282.32289999998
776,96421.76858333332
777,119927.63336666669
778,147841.25958333336
779,144838.93534999999
780,117686.79426666665
781,88458.08118333327
782,72969.69723333333
783,85883.39148333333
784,94045.17609999998
785,87042.0918166667
786,77982.77586666665
787,64871.70438333333
788,57660.09086666672
789,54053.257166666655
790,48653.338116666695
791,46569.539333333334
792,48759.08830000004
793,26257.92023333334
794,24482.420233333323
795,26000.419583333354
796,24861.918166666648
797,29891.917749999997
798,31862.667466666666
799,26031.001566666688
800,31359.587083333325
801,48626.16950000001
802,52008.50586666668
803,49230.30921666671
804,48412.45723333335
805,45959.090633333355
806,47055.85410000001
807,44479.0722666667
808,51270.45705000004
809,52443.64173333332
810,42748.45815000004
811,44974.75406666667
812,44990.7203666667
813,44645.3371666667
814,44017.62064999999
815,41073.65318333338
816,39232.11853333337
817,27106.7523
818,27063.66891666669
819,27180.834716666657
820,27038.751316666676
821,27149.001099999998
822,30360.251650000035
823,34547.501399999994
824,40031.08685
825,44152.2715
826,46478.407400000004
827,55573.756133333394
828,51017.93708333334
829,48712.10383333328
830,48009.51958333337
831,50473.288216666675
832,53271.972899999986
833,51401.938283333366
834,47180.58836666671
835,45749.5689166667
836,45666.001083333314
837,45669.66816666666
838,45482.869733333326
839,43766.41903333335
840,31074.16863333334
841,28811.421333333303
842,28421.170649999975
843,27830.00341666668
844,28293.168650000003
845,27248.502800000013
846,40284.83635000003
847,61640.34211666668
848,77945.69626666662
849,101874.19526666668
850,125749.21618333338
851,131145.28445
852,121455.80239999997
853,95442.10413333336
854,67585.12541666666
855,80048.30231666667
856,105708.45668333337
857,92352.7622833333
858,73309.89480000002
859,59395.536416666655
860,57675.75478333337
861,54492.68941666667
862,51445.602700000025
863,43114.91956666668
864,32641.83635000002
865,28120.420766666688
866,28160.419250000014
867,27934.00358333332
868,27759.920233333327
869,27276.836633333354
870,30224.58570000001
871,50399.94101666666
872,89965.68043333331
873,126484.28276666666
874,162120.01491666675
875,154127.66475000003
876,130098.76606666659
877,91197.79310000002
878,73978.87758333329
879,86793.62426666665
880,94327.36311666663
881,83888.94544999997
882,67421.09639999997
883,56109.008116666664
884,56758.44105
885,58801.78988333337
886,50020.92225000002
887,47692.38911666667
888,46599.80365
889,29410.837100000008
890,28688.836516666677
891,30983.41848333335
892,30107.83509999999
893,29110.00138333336
894,30466.00348333331
895,37970.26100000001
896,77636.75628333332
897,113891.46729999999
898,153945.44371666666
899,143013.64726666667
900,119240.85140000003
901,85986.43461666662
902,73805.06213333333
903,86675.12201666665
904,102756.3090666666
905,94698.09331666665
906,88891.07691666667
907,66082.2235833334
908,60544.17464999996
909,55473.671983333355
910,50713.80518333338
911,45402.65461666668
912,43667.421516666705
913,27011.33829999998
914,28880.669833333348
915,25804.005133333325
916,26913.421533333305
917,28388.754916666632
918,31998.58923333333
919,53620.99476666666
920,83021.76925000004
921,120529.34984999997
922,158421.05338333332
923,143640.05423333336
924,134608.50936666658
925,91742.31859999997
926,69800.11708333332
927,83963.50523333329
928,94495.95561666672
929,82818.20785000002
930,66353.46154999996
931,61703.206833333374
932,62101.22278333336
933,54623.838216666714
934,50023.68623333336
935,45035.836183333355
936,39398.919816666676
937,28409.754483333327
938,28586.919933333345
939,26328.58585000003
940,26524.751949999994
941,29514.668600000008
942,33289.67036666666
943,53732.42613333332
944,94065.06643333328
945,113512.46345000002
946,149065.14711666663
947,155641.71886666672
948,125673.3473
949,94909.72321666668
950,77103.77976666664
951,86349.95635000002
952,91021.04206666663
953,88833.82243333338
954,75059.26078333329
955,58377.157566666654
956,65741.77308333332
957,58927.254833333354
958,51225.7204666667
959,43561.21956666668
960,38120.25425000001
961,27545.420000000006
962,30363.001099999998
963,27817.417133333314
964,25734.751283333342
965,26571.585099999986
966,26592.835233333353
967,26167.001966666685
968,35859.067533333335
969,49184.57091666669
970,54986.94076666666
971,50659.558350000014
972,47267.640016666686
973,49000.969666666635
974,48043.686983333355
975,45647.53966666667
976,47677.225416666704
977,43724.506133333365
978,44065.11921666668
979,46986.56773333335
980,45988.25130000001
981,44731.83694999999
982,48631.67118333332
983,45435.30315
984,37858.08603333335
985,26498.586400000022
986,25346.835583333348
987,26903.66826666665
988,27205.918150000034
989,26505.335533333357
990,36758.83551666668
991,35829.83563333336
992,38154.338500000034
993,40693.772583333375
994,45305.47463333335
995,56166.65471666672
996,52067.23906666668
997,49837.32240000004
998,46295.53871666672
999,45544.139249999986
1000,51616.60510000006
1001,51357.1048
1002,48350.156033333355
1003,50034.98456666669
1004,47755.60323333336
1005,49132.67160000003
1006,47687.83555
1007,50331.918516666665
1008,42400.91818333334
1009,26998.92226666664
1010,27515.83769999997
1011,26659.003200000014
1012,29389.83483333333
1013,30504.833916666674
1014,31129.169133333326
1015,48648.67761666667
1016,89621.20351666662
1017,118717.50380000005
1018,145823.363
1019,153195.26163333334
1020,137663.62483333334
1021,96437.68291666663
1022,74627.17993333332
1023,91537.30506666665
1024,94943.94525000006
1025,82438.89423333333
1026,74703.89245
1027,55472.23853333331
1028,58344.50529999998
1029,56682.38845000005
1030,51559.70443333338
1031,46824.17023333335
1032,41483.33771666667
1033,28125.168866666667
1034,28632.002450000018
1035,29515.502583333346
1036,29414.836600000013
1037,29055.16910000004
1038,34141.502833333325
1039,44110.1383166667
1040,74947.0521666667
1041,109116.53386666664
1042,138298.05039999998
1043,136146.26786666666
1044,124724.37794999998
1045,94945.07345000001
1046,74166.66156666662
1047,87769.85405000004
1048,101490.70713333334
1049,91540.62829999995
1050,71913.59316666667
1051,60249.655066666666
1052,57000.77465
1053,60371.006216666705
1054,52844.97106666666
1055,49690.68711666666
1056,35986.669400000006
1057,27584.58678333337
1058,28339.83650000002
1059,27859.252900000032
1060,27743.836266666698
1061,28877.753249999994
1062,31872.754933333337
1063,56674.84058333336
1064,88221.76728333332
1065,127363.32901666667
1066,157203.94321666667
1067,168319.3130166666
1068,144386.56111666662
1069,94499.48135000002
1070,71168.4795
1071,81837.8093166667
1072,87655.05726666668
1073,84418.80563333335
1074,63277.160716666636
1075,58904.27354999999
1076,61473.689366666695
1077,57223.59088333333
1078,54296.50751666669
1079,42692.504983333376
1080,36059.921600000016
1081,30097.2521
1082,33224.668183333335
1083,30691.83550000001
1084,28298.003116666685
1085,28576.252950000002
1086,37739.837700000004
1087,48405.093683333354
1088,89197.00064999996
1089,119015.09843333329
1090,141961.51141666668
1091,148286.4781166667
1092,130991.46441666667
1093,92455.45398333335
1094,76003.73185
1095,83291.39129999999
1096,101210.48438333329
1097,97384.09026666677
1098,70238.6610833333
1099,56217.80706666671
1100,56597.34170000001
1101,53217.07631666665
1102,48561.60748333334
1103,44018.00691666665
1104,37690.08763333335
1105,27604.168866666667
1106,29576.66844999999
1107,28998.169300000005
1108,27062.252500000035
1109,29928.502433333335
1110,35384.338766666675
1111,66882.84684999999
1112,87019.13479999996
1113,111455.13425000003
1114,152146.81513333326
1115,154690.09921666668
1116,116759.06084999992
1117,88667.91579999999
1118,71199.72924999999
1119,84020.49138333337
1120,92720.98593333336
1121,83641.95658333329
1122,65850.82798333329
1123,52650.07076666669
1124,54147.23878333334
1125,51233.17246666665
1126,52156.85451666669
1127,38349.87033333334
1128,34978.48690000001
1129,28745.503216666693
1130,27279.002250000023
1131,26699.16860000002
1132,27041.08553333336
1133,27813.834983333316
1134,33820.50125
1135,31072.501133333357
1136,34357.00393333333
1137,44850.67136666673
1138,50279.1059
1139,49464.27444999999
1140,49291.87235
1141,44765.006066666676
1142,43653.92168333337
1143,46728.2234166667
1144,50541.95680000003
1145,48279.7232166667
1146,46731.58858333339
1147,44464.58531666672
1148,45304.085450000035
1149,46280.65341666666
1150,46912.085550000025
1151,43465.502983333325
1152,38074.16948333336
1153,25699.6707
1154,27961.002783333333
1155,27018.335233333357
1156,27903.00123333332
1157,31076.666949999988
1158,28926.583949999997
1159,33487.500916666664
1160,38134.35238333337
1161,43242.0382666667
1162,46529.90883333332
1163,57212.34198333337
1164,51103.32503333332
1165,47194.67286666669
1166,47009.88691666669
1167,46616.80551666673
1168,46485.256666666675
1169,50381.139900000024
1170,49938.33808333333
1171,45093.40353333334
1172,43830.67080000001
1173,44843.87136666672
1174,44390.57055
1175,42318.671416666715
1176,43000.33798333334
1177,29236.086883333355
1178,29846.170349999982
1179,29150.171049999968
1180,28499.670666666658
1181,28038.67016666668
1182,42479.921800000026
1183,65343.59268333334
1184,92496.51703333334
1185,124973.80318333334
1186,151688.5278
1187,148838.6998166667
1188,136807.45085
1189,91571.92129999997
1190,70528.37954999998
1191,84083.58363333336
1192,98221.45378333333
1193,78778.60026666666
1194,62484.69794999999
1195,52494.45661666667
1196,59652.00343333336
1197,56472.839366666674
1198,52449.33868333338
1199,46068.022683333395
1200,38961.337599999984
1201,29523.670383333367
1202,29341.835600000024
1203,26966.00230000001
1204,28106.168733333358
1205,28397.002183333367
1206,30401.003383333336
1207,44160.82375000002
1208,67766.01326666666
1209,103008.48909999999
1210,129212.01345000003
1211,137595.8804833333
1212,110419.80924999998
1213,80295.22260000001
1214,84893.89334999998
1215,87652.88558333338
1216,91882.12321666667
1217,82614.67595
1218,69091.84138333335
1219,59445.70601666669
1220,61524.65661666673
1221,57250.723100000025
1222,49840.020016666625
1223,39304.30375000001
1224,30673.254449999986
1225,28097.419933333364
1226,27011.00220000002
1227,26705.91891666668
1228,27158.83466666667
1229,27622.00250000001
1230,34769.91970000002
1231,48477.72473333336
1232,96880.38219999996
1233,118599.13381666664
1234,142254.16926666663
1235,154980.93301666668
1236,125299.06843333332
1237,91742.10268333332
1238,73984.26116666668
1239,82735.73690000003
1240,102522.2274166667
1241,92759.50640000003
1242,74200.51076666666
1243,57643.488150000056
1244,60946.70646666667
1245,57508.17361666666
1246,50893.870016666704
1247,44665.9527166667
1248,35118.55394999998
1249,27070.671266666668
1250,27793.50241666668
1251,27857.418616666688
1252,28537.169033333346
1253,31362.002116666696
1254,38228.42055000002
1255,42850.092133333346
1256,97342.87836666666
1257,123992.72603333337
1258,144238.14463333337
1259,151552.95164999997
1260,135248.26708333325
1261,88857.5024666666
1262,70605.35923333332
1263,88760.41591666666
1264,98011.0047833333
1265,89057.42375000005
1266,69985.80906666668
1267,60135.139549999985
1268,57279.52355000001
1269,52532.838883333345
1270,52266.93900000001
1271,52333.66980000004
1272,32719.220149999994
1273,28432.255016666644
1274,28033.753649999984
1275,28243.336450000013
1276,27902.669550000035
1277,29517.502216666693
1278,35382.16916666668
1279,49362.92568333333
1280,89708.04903333331
1281,122530.89809999996
1282,149423.67996666665
1283,161871.35215000005
1284,114800.34853333331
1285,82255.7052
1286,70976.91344999998
1287,82564.73591666666
1288,88786.22030000003
1289,93186.1742166666
1290,68161.76298333328
1291,53488.93936666668
1292,55454.341233333296
1293,56054.34068333331
1294,52526.85435
1295,48103.45466666664
1296,39992.6726166667
1297,26668.67006666668
1298,26105.502000000033
1299,27246.16893333336
1300,26671.08545000002
1301,27821.167750000008
1302,30480.833899999994
1303,29711.334399999996
1304,44934.16778333335
1305,44814.554416666695
1306,46368.97258333338
1307,51388.94090000003
1308,51766.508233333305
1309,50177.44043333333
1310,47877.687733333354
1311,45956.17231666672
1312,51026.93725000005
1313,50795.82208333334
1314,43535.88895000003
1315,44125.33576666672
1316,45011.336283333345
1317,46343.919300000016
1318,46311.67100000005
1319,41389.83786666668
1320,35198.920566666675
1321,25544.91918333334
1322,27046.000566666655
1323,26030.668050000004
1324,28080.168016666652
1325,28327.75113333332
1326,34819.918300000034
1327,37906.66941666669
1328,38150.504116666656
1329,51948.72006666671
1330,52967.106200000046
1331,56844.03993333336
1332,53167.97191666669
1333,49508.04001666669
1334,49066.170283333326
1335,46183.73813333336
1336,46616.33938333338
1337,50416.00515000006
1338,41230.77120000004
1339,46215.58464999995
1340,47678.38633333336
1341,46857.03736666668
1342,46975.00513333338
1343,41262.503416666674
1344,29427.587033333326
1345,28251.08824999997
1346,31037.754450000004
1347,31097.75300000002
1348,26532.08540000002
1349,28558.75381666664
1350,33948.339683333325
1351,67894.92943333332
1352,91606.1474166666
1353,113826.4270833333
1354,141962.42731666667
1355,167475.69473333328
1356,131896.44519999993
1357,93725.50446666664
1358,77797.25836666668
1359,86618.81701666665
1360,103700.85793333336
1361,93082.6916666666
1362,69823.67668333332
1363,57158.490233333396
1364,56730.25743333336
1365,54571.508400000006
1366,49372.77100000002
1367,47531.336283333345
1368,35205.42008333334
1369,28646.251999999997
1370,29764.334599999987
1371,27511.833983333338
1372,27390.33348333333
1373,29003.167700000016
1374,35133.83633333335
1375,60044.523216666676
